QGC WPL 110														
0	1	0	16	0	0	0	0	48.565859	-123.391143	19.88	1			
1	0	3	84	0	0	0	0	0	0	12	1			
2	0	3	16	180	0	0	0	48.56638587	-123.3902047	119.5861508	1			
3	0	3	16	180	0	0	0	48.5663744	-123.3900292	116.8562853	1			
4	0	3	16	180	0	0	0	48.5663116	-123.3898513	115.2195252	1			
5	0	3	16	180	0	0	0	48.56619754	-123.3896889	114.8489579	1			
6	0	3	16	180	0	0	0	48.56603839	-123.3895637	115.748153	1			
7	0	3	16	180	0	0	0	48.56584915	-123.3894964	117.8616436	1			
8	0	3	16	180	0	0	0	48.56565247	-123.3894978	121.2094518	1			
9	0	3	16	180	0	0	0	48.56547273	-123.3895643	125.957933	1			
10	0	3	16	180	0	0	0	48.56532965	-123.3896806	132.3613106	1			
11	0	3	16	180	0	0	0	48.5652359	-123.3898269	140.6180016	1			
12	0	3	16	180	0	0	0	48.56519871	-123.3899848	150.7212459	1			
13	0	3	16	180	0	0	0	48.56522252	-123.3901389	162.3235414	1			
14	0	3	16	180	0	0	0	48.56530975	-123.3902755	174.607004	1			
15	0	3	16	180	0	0	0	48.56545894	-123.3903814	186.2191122	1			
16	0	3	16	180	0	0	0	48.56566075	-123.3904437	195.4400325	1			
17	0	3	16	180	0	0	0	48.56589518	-123.3904516	200.7195107	1			
18	0	3	16	180	0	0	0	48.56613374	-123.3903994	201.3890304	1			
19	0	3	16	180	0	0	0	48.56634718	-123.3902885	198.0011392	1			
20	0	3	16	180	0	0	0	48.56651287	-123.3901254	191.993403	1			
21	0	3	16	180	0	0	0	48.56661694	-123.3899201	185.0193776	1			
22	0	3	16	180	0	0	0	48.56665185	-123.3896842	178.4529241	1			
23	0	3	16	180	0	0	0	48.56661326	-123.3894327	173.2153925	1			
24	0	3	16	180	0	0	0	48.56649928	-123.3891858	169.7977342	1			
25	0	3	16	180	0	0	0	48.56631304	-123.3889709	168.3467104	1			
26	0	3	16	180	0	0	0	48.56606739	-123.3888194	168.7878705	1			
27	0	3	16	180	0	0	0	48.56578768	-123.3887577	171.0054899	1			
28	0	3	16	180	0	0	0	48.56550824	-123.3887956	175.0302456	1			
29	0	3	16	180	0	0	0	48.56526293	-123.3889219	181.1010985	1			
30	0	3	16	180	0	0	0	48.56507691	-123.3891111	189.5423469	1			
31	0	3	16	180	0	0	0	48.56496497	-123.3893346	200.5503346	1			
32	0	3	16	180	0	0	0	48.56493481	-123.3895666	213.9932445	1			
33	0	3	16	180	0	0	0	48.56499063	-123.3897865	229.2332721	1			
34	0	3	16	180	0	0	0	48.56513364	-123.3899759	244.9672302	1			
35	0	3	16	180	0	0	0	48.56535877	-123.3901172	259.1964745	1			
36	0	3	16	180	0	0	0	48.56564928	-123.3901939	269.5661531	1			
37	0	3	16	180	0	0	0	48.5659742	-123.3901932	274.1924771	1			
38	0	3	16	180	0	0	0	48.56629336	-123.3901107	272.5773908	1			
39	0	3	16	180	0	0	0	48.56656861	-123.3899508	265.8547731	1			
40	0	3	16	180	0	0	0	48.56677264	-123.3897245	256.1536222	1			
41	0	3	16	180	0	0	0	48.56689001	-123.3894465	245.685375	1			
42	0	3	16	180	0	0	0	48.56687292	-123.3891769	233.5173762	1			
43	0	3	16	180	0	0	0	48.56671656	-123.3889815	222.0270287	1			
44	0	3	16	180	0	0	0	48.56649824	-123.3888497	213.9816697	1			
45	0	3	16	180	0	0	0	48.56624546	-123.3888022	208.6853352	1			
46	0	3	16	180	0	0	0	48.56598958	-123.3888469	205.3578316	1			
47	0	3	16	180	0	0	0	48.56576169	-123.3889753	203.3515416	1			
48	0	3	16	180	0	0	0	48.56558558	-123.3891651	202.2501391	1			
49	0	3	16	180	0	0	0	48.56547259	-123.389389	201.8022439	1			
50	0	3	16	180	0	0	0	48.56542205	-123.3896242	201.7695167	1			
51	0	3	16	180	0	0	0	48.56542577	-123.3898567	201.8221266	1			
52	0	3	16	180	0	0	0	48.56543934	-123.390049	199.8043422	1			
53	0	3	16	180	0	0	0	48.5654627	-123.3902164	196.6570939	1			
54	0	3	16	180	0	0	0	48.56553283	-123.3903809	193.9251099	1			
55	0	3	16	180	0	0	0	48.56564593	-123.3905197	190.5811669	1			
56	0	3	16	180	0	0	0	48.56578909	-123.3906021	185.4121942	1			
57	0	3	16	180	0	0	0	48.56594704	-123.3906016	177.4625495	1			
58	0	3	16	180	0	0	0	48.56610545	-123.3905394	166.5026166	1			
59	0	3	16	180	0	0	0	48.56624094	-123.3904529	153.1409318	1			
60	0	3	16	180	0	0	0	48.56633569	-123.3903565	138.4946063	1			
61	0	3	16	180	0	0	0	48.56638177	-123.3902545	123.7271446	1			
62	0	3	177	2	4	0	0	0	0	0	1			
63	0	3	189	0	0	0	0	0	0	0	1			
64	0	3	85	0	0	0	0	48.5658732	-123.3911473	20	1			
